284086	613824
10765	209850
28952	300963
288	615493
8813	612379
345895	612649
6898	276600
23389	616789
8481	311200
3158	605911
63895	248700
23395	617021
2657	208530
84541	137580
2956	167000
54902	615157
8622	181500
8517	300584
51057	615992
5873	607624
1589	201910
3861	131800
162417	237310
54476	212840
11005	256500
492	302500
2243	202400
6654	610733
27010	256000
7439	611809
1462	143200
8242	300534
7086	617044
1909	616367
400916	615911
1548	188890
9731	614615
51317	618725
1811	214700
23509	615327
801	616247
57716	145900
6872	314250
54676	617988
3032	609015
2627	187500
3265	218040
3674	187800
259236	600971
1428	616357
34	201450
51244	616816
407053	613074
9786	616490
56603	614416
9076	607626
4907	211800
27255	137580
1825	613102
3034	235800
4041	617875
50937	614226
51091	613811
81857	616449
3039	604131
3549	607778
5589	174050
3643	610549
197322	614265
6999	600627
10743	182290
79577	145001
2167	181500
389207	613285
1743	618475
4643	614131
1456	137580
25836	122470
54658	606785
1130	214500
1063	616369
6663	613266
3209	140000
2643	233910
7337	105830
2645	606176
7372	258900
8516	191830
7252	275100
6774	615952
5244	600803
91461	618821
201456	137580
3815	172800
166379	615989
6016	218040
11236	144700
153562	610153
9241	186500
3752	601144
10466	613612
3190	616580
389549	616030
3708	117360
2201	121050
2161	610618
6605	607174
90	135100
1513	265800
5350	609909
5308	137600
2259	609307
10535	610333
7428	193300
2626	615542
71	604717
23400	606693
4582	174000
10661	613673
1415	601547
4038	616304
51206	614201
80816	615485
3689	116920
57449	615376
20	618808
388403	268000
2176	227645
9152	149400
673	115150
1499	615075
8892	603896
78989	265050
2202	126600
57038	611523
808	618782
3033	231530
50615	615207
714	613652
285590	249420
6135	612562
5190	614862
114034	614969
2626	607941
6663	609136
2066	615515
166378	616577
57096	608194
1186	611490
1491	219500
1643	278740
3853	615726
24148	613983
57165	608804
51086	616117
80169	612199
2018	269160
10293	615272
4983	300486
10907	608572
91147	613550
5447	201750
5080	136520
56616	614152
11200	114480
5139	112410
6770	201710
1181	615651
25792	614860
1282	175780
51567	616949
5605	115150
374393	615704
117581	200110
3778	609446
4668	609241
4668	609242
1277	114000
3664	119500
5295	616005
3207	605432
4338	252160
388531	608415
7299	203100
116931	618872
9369	209850
10479	300243
1832	609638
4323	277950
51684	109400
4697	256000
2710	307030
4942	258870
5321	618372
5159	616592
1500	617681
9138	618459
6324	601144
2475	616638
6772	614892
133686	616034
1650	614507
9254	618501
25	617602
2521	608030
8972	137580
57449	611067
1837	604169
128674	244200
7056	614486
90161	301025
81624	609129
8419	611597
7454	301000
8092	613456
8643	109400
5339	226670
9533	248390
7701	618425
3516	614814
6662	114290
5831	614438
130589	618881
4047	616509
2706	149200
3930	169400
23363	612921
6528	274400
22800	218040
3752	607346
4358	256810
2812	231200
23384	600251
875	236200
990	613805
57465	608105
7507	278700
57514	100300
80207	258501
9775	268305
11190	268000
6662	261800
54832	616840
1749	220600
919	610163
22874	181500
4921	271665
4693	310600
4705	256000
6340	613071
2678	231950
10667	614946
113179	615286
11284	616267
5727	610828
2778	174800
23218	139090
79728	610832
57122	618078
8754	612775
5728	605309
1537	615453
84839	268000
54	607944
10133	613435
488	124200
407975	614326
774	618497
9380	260000
1188	613090
9568	617903
3313	616854
857	612526
3162	614034
158326	614485
4436	158320
57338	606438
5728	158350
10654	175800
63895	114300
3236	192950
3425	607014
846	145980
3425	607015
3425	607016
55154	617675
11232	618528
10235	615888
5307	119800
10999	608649
2138	602588
54832	181500
8772	613759
9786	614615
7319	300860
84173	615429
344	207750
7067	614450
51604	615398
4686	137580
5824	614886
9702	614114
859	611818
2110	231680
55780	615544
7403	300867
84295	301900
2643	128230
221927	614498
7042	614816
5265	613490
55806	209500
5476	256540
7273	604145
2736	610829
84153	610329
8540	600121
6452	118400
79147	607155
4297	605130
29123	148050
9780	194380
92344	231070
2780	613856
5621	137440
4810	302350
199857	616227
5205	211600
1027	610755
1050	601626
3257	203300
5723	614023
11281	601583
549	250950
2218	253800
10269	608612
4626	158300
5468	604367
3704	613850
10019	133100
10195	601110
10075	309590
3553	137215
2737	175700
2773	602483
83715	609006
1280	200610
493753	220110
2071	610651
501	266100
5723	256520
2778	166350
701	257300
3043	613985
55315	602782
1857	616331
7170	609284
1174	609313
11277	610448
65993	256000
8701	611884
4867	609583
23545	278250
51684	155255
3110	176450
10463	617595
1285	104200
25978	614696
3490	614224
1272	181500
5443	601665
5165	300905
2629	231005
2661	618014
54977	205950
10269	275210
201163	135150
79709	618360
374654	200990
55670	614873
2068	278730
6657	206900
2629	231000
2956	114480
57670	618613
3815	606764
4627	155100
2073	616570
5236	614921
57176	615917
11154	614067
5538	256730
472	208900
617	262000
203859	611307
2059	615974
144568	218040
825	253600
10716	209850
8942	236800
54474	181500
117581	227260
9820	273750
55252	617190
26468	181500
2495	615517
529	617402
2260	613001
9607	601665
91869	612015
158326	248450
23594	613803
427	159950
5456	304400
54903	615990
219844	236680
23395	615300
7137	613690
9255	260600
4683	114480
22868	618855
2693	615925
8635	612951
590	617936
3508	616155
9496	147891
84343	614072
55737	614203
5172	274600
5130	608940
6890	604571
6772	614162
9394	614880
7306	203290
9343	610536
54892	618460
846	601198
27031	604387
10939	614487
4998	224690
196527	262890
284098	616025
9129	601414
537	300972
339983	614063
51218	616859
4009	601412
201163	173600
9126	610759
9928	616258
4038	212780
26038	181500
7007	603629
3784	220400
6390	606764
64094	125400
51218	616860
126129	616282
10020	605820
6678	616507
59341	156530
547	610357
4200	137580
4047	618275
3736	160120
114815	181500
7772	181500
84334	220110
9851	617127
146206	618131
7587	137580
283	611895
6834	616684
10159	300423
1009	211380
3313	182170
55739	618321
55157	611105
2193	619013
7508	278720
5832	601162
4784	602535
10616	615895
23028	616728
164656	206200
84942	251300
998	616737
2992	616199
5309	610623
1499	617572
7490	194080
2778	103580
2697	164200
5644	167800
1308	122400
1786	614116
3000	204000
54716	138500
3918	226700
51422	194200
32	119540
6916	231095
2893	617864
546	301040
7490	194070
25921	181500
53904	607101
11151	226400
7415	613954
80704	256000
10518	609439
3590	614188
55278	618835
2296	601631
440138	613661
8431	181500
23261	614756
54704	137580
970	618261
4851	109730
2798	146110
9132	600101
1421	115700
9131	300614
3889	158000
2984	614616
6913	260660
6311	183090
5144	614613
79621	610181
6795	243060
3081	203500
55129	613728
57592	616833
84987	220110
27241	615986
1301	154780
23203	213200
4035	181500
55704	617507
775	618447
3861	131760
8898	601382
1536	300645
57465	605021
6336	601144
54768	608647
587	618850
3764	601144
3651	260370
4436	276300
2157	306700
6390	115310
81620	613804
2593	612736
57217	243150
91252	601668
5663	172700
8200	113100
23590	614651
51601	616299
149461	248190
5660	611721
2261	100800
11146	138000
1020	616342
65082	617303
7080	118700
1349	300887
2196	617769
55526	204750
100131801	256000
2811	231200
22852	601626
340990	614945
23761	618889
6663	611584
8517	308300
51079	607464
8036	607721
7771	137580
112817	613616
3145	176000
89884	262700
29110	616439
675	605724
2632	232500
3094	137200
285489	254300
526	124480
22974	137580
1836	256050
22931	614222
2074	133540
28514	618709
79798	615954
11174	137580
1747	104510
4632	618414
8913	616795
10216	208250
2303	153400
8893	603896
3098	617460
8910	159900
2261	187600
2261	187601
23171	611777
2584	230200
894	615938
222546	601346
3930	618019
2263	207410
324	135290
54361	158330
8985	612394
8929	209880
1636	267430
5962	611022
128637	615663
258	616270
388662	616269
55779	617593
26090	612674
11155	609452
7703	618371
10518	614869
987	614700
775	611875
5395	158320
80025	234200
355	601859
56623	213300
10000	615937
5832	219150
2395	229300
84957	181500
51082	613717
4000	115200
8726	617561
55612	173650
56945	611719
23405	601200
2175	227650
60	243310
7043	107970
378884	254780
3909	226700
5019	245050
585	615982
51099	275630
79633	615546
2055	610003
85315	181500
7518	615272
3783	616689
4131	618918
4534	310400
3854	615728
90624	615838
54941	616260
23530	614736
84634	614837
2690	262500
5313	102900
1301	604841
8867	615530
57647	618731
2904	209850
55858	614727
246243	256000
4880	616255
175	208400
30061	606069
2138	113650
6834	256000
54765	617142
7545	616602
6927	144700
55131	612079
23511	618804
5184	170100
6683	182601
6513	612126
163183	615540
154664	181500
55624	613157
3845	615278
4088	613795
1534	618182
1356	604290
338821	181500
2255	149730
3172	616026
1384	617917
29958	605850
5317	604536
999	114480
1584	202010
4647	601317
3815	154800
1371	618892
2243	105200
1161	216400
2911	614831
1828	615508
2984	614665
5339	612138
5631	300661
1950	611718
112752	614099
51	618960
220074	611451
11136	220100
1108	617159
1861	128100
10681	181500
5728	613028
726	193235
8216	616564
84823	616540
22852	188000
64446	612444
633	300989
2147	613679
7066	187950
1716	251880
2623	314050
129880	615983
351	104300
6474	181500
2651	116700
55654	171300
25821	614702
23398	137580
55640	225790
283316	181500
2645	602485
25861	611383
55691	616819
1737	256000
94005	618143
8991	618148
84340	256000
22845	610768
10253	137580
1737	245348
9455	616707
695	307200
7010	600195
84447	181500
80184	615991
6473	127300
59341	113500
1674	604765
8318	617063
84061	300716
348654	114480
9526	609180
2583	609195
54499	213980
2998	240600
79633	616006
3762	613485
3848	146590
79092	602723
6647	105400
1371	121300
128486	618635
3858	607602
2956	276300
2299	600791
11019	614462
10383	617879
103	127400
1639	105400
3748	605259
5156	606764
2990	253220
9498	181500
256297	609069
5587	617364
2200	616914
10008	613119
9909	119540
374654	614120
11200	601626
1028	130650
51371	601952
3708	206700
27010	614458
6595	601358
1187	613090
5261	613027
283417	613958
10841	229100
79152	612319
57167	607323
5745	125350
4054	601216
28976	611126
54808	607326
4760	606394
3842	137580
889	116860
2232	617717
4704	256000
6635	615059
9071	617671
8398	256600
3852	131760
4647	600060
205717	181500
100151683	226960
4646	606346
2997	611556
7317	301830
1493	616100
1369	212070
10952	174050
84705	256000
2271	606812
633	300106
50943	304790
10586	615877
113246	218340
25782	212720
1910	600501
54870	617982
6785	614457
4810	302200
50624	181500
3073	272800
27089	256000
127833	616040
10019	181500
2073	278780
781	601144
388389	614679
10785	618347
57187	300957
7414	613255
9896	216340
1140	601462
6609	607616
1836	222600
91942	256000
120237	137580
51293	613646
953	615683
23414	610187
340061	615934
8787	608415
5781	163950
5459	602459
54345	607823
4920	180700
1954	201000
8573	300422
50485	242900
65217	276900
667	615425
283310	614944
1644	608643
4714	256000
4350	181500
84572	252605
7468	194190
6948	275350
57464	137580
9791	151050
170302	300004
7957	254780
1145	608931
7132	142680
2222	618156
356	601859
84464	114480
4653	231300
2200	608328
6655	616559
3845	218040
26258	614171
1476	254800
2591	211900
1116	181500
4038	614305
64840	305600
6496	609637
2159	227600
100131801	220110
2188	603467
8905	304340
4771	101000
54344	612937
58484	616050
64419	160150
1859	614104
1588	613546
9508	618154
7305	221770
84700	616549
1789	242860
10382	612438
8443	222765
3930	215140
582	209900
415	302950
84992	616809
2706	124500
3735	613916
1387	618332
1285	203780
649	614856
5745	600002
84464	613951
84168	602089
4247	212066
5080	206700
7466	614296
8517	300301
23586	182250
83636	614298
6622	168601
3767	616329
3371	615629
1545	617315
5092	264070
7273	613765
4041	259770
79912	617258
5354	312920
50814	300831
125336	613079
54101	263650
6885	617137
2891	618917
1630	157600
6154	614900
2956	158320
6473	249700
4311	617017
4311	617018
25939	612952
1293	254090
861	601399
3067	137580
84159	119540
83987	614205
36	610006
286256	137580
55687	256000
126326	601869
3756	135500
4771	607174
8260	300855
6092	610878
2253	612702
288	137580
3872	184500
5172	600791
51322	616708
471	608688
3251	300322
3251	300323
146183	607039
443	271900
286262	613307
27247	605711
1301	228520
4352	601977
114548	607115
2657	613854
55764	218330
221496	212500
8546	608233
5698	617591
1497	219750
10436	211180
22983	618273
64324	130650
1261	216900
5376	118220
347240	181500
6513	606777
959	308230
1146	253290
7846	611603
253017	614021
6566	616095
1832	607655
144811	618795
8943	617050
2533	273900
5921	218040
64324	277590
374291	256000
4292	167000
7046	132800
6605	135900
2200	614185
4287	109150
79925	618751
5015	610125
4488	604757
3861	161000
5696	256040
3718	600802
51204	256000
38	203750
617	256000
3848	113800
6772	613796
51720	181500
81704	243700
10667	617046
51422	600858
6444	601287
3242	276710
55768	615273
26154	601277
55975	612943
2760	272750
83861	616481
1760	160900
64116	256000
9915	615926
1588	139300
388698	618084
10861	167030
5784	613611
2239	301026
4286	193510
23435	612069
170691	613195
388962	614299
5354	312080
3547	300888
4351	612379
2622	616726
10667	256000
137682	256000
56983	615696
174	615969
9897	220210
51114	300799
23780	181500
3782	181500
2629	230800
1767	608644
1373	237300
3691	226730
57152	248300
83605	603284
3703	615596
84131	617236
79644	612379
1280	183900
4613	164280
3551	615592
10806	615993
2254	612961
79809	613819
4286	103500
23483	616145
3028	300438
51112	617669
6261	117000
2263	101400
9131	310490
2263	614592
58495	122000
95	609924
1756	310200
5167	615522
203068	156610
6866	146110
7476	228930
79443	610019
1788	615879
4487	608874
5230	300653
134359	268000
7051	242300
5631	301835
3872	167210
5053	261600
285203	615297
5290	114480
9573	613704
22861	617388
5805	261640
4695	256000
9187	613830
400916	616209
4854	125310
123016	615985
338	615558
773	183086
10715	616230
3431	235550
4330	607174
7277	616208
2261	602849
2717	301500
341640	617666
2324	602089
6616	616330
6235	615909
4036	222448
3476	300472
5340	217090
641	210900
51412	618470
51098	617102
1080	219700
2767	615361
90627	181500
2729	230450
6927	612520
107	610154
51763	617404
29119	615616
169166	181500
57057	611363
56623	610156
56521	617384
55835	613676
100101267	181500
5921	608354
5921	608355
27286	300388
9244	272430
8671	604278
84162	617822
2653	605899
5189	234580
5795	114500
9782	606070
26610	617141
64087	210210
6469	147250
5604	218040
3549	112500
64802	608553
6201	612563
10847	136140
5533	181500
79651	148500
5149	610024
57545	612285
6529	616421
5146	613093
51199	614851
54795	604559
117531	606705
6341	220110
21	610921
50674	610370
1605	613818
1144	616323
9361	600373
1144	616321
6608	601707
1144	616322
6786	185070
154661	181500
4621	193700
2027	612932
412	308100
80184	610188
2512	615604
4703	256030
4921	618175
60681	610968
6247	312700
9469	143095
8626	103285
23133	300263
56203	616165
57192	252650
254956	119540
7080	610978
977	609057
23258	137580
161497	603720
344018	612310
9842	611497
11235	603285
1678	304700
594	248600
478	614820
51116	617950
2261	612247
9829	615528
5332	614669
538	304150
6611	309583
57679	606353
2261	610474
3640	219050
9313	612529
1063	243605
8547	613860
10324	615731
367	312300
1056	609812
84634	176400
207	176920
1630	114500
64220	601186
2670	203450
1135	610353
2892	300699
695	300755
1636	614519
5309	604219
6262	604772
1302	184840
23126	616364
6714	114500
130574	137580
80217	236690
27152	617926
23095	171300
10060	608569
6314	164500
8022	221750
5498	176200
3614	180105
2077	617180
30817	125630
6391	605373
16	613287
6597	135900
23414	187500
2218	611588
390594	609273
79628	601596
2733	611890
85476	609060
50717	610100
4659	618820
55249	602531
477	104290
54902	124000
5889	613390
9990	218000
4882	616255
80308	255100
4337	252150
26005	615948
7139	601494
26580	269700
51204	220110
2775	617493
3651	606392
5925	180200
5631	311070
10019	187950
5308	180500
10000	603387
27235	146500
7915	271980
5257	261750
54919	614874
7048	610168
54551	615547
111	606703
7020	113620
5191	614879
3077	235200
2799	252940
55165	236500
112476	602066
6659	618506
57683	181500
4625	160500
4204	300673
10765	137580
146227	117210
6910	142900
7385	615160
64421	602450
4010	161200
30062	611038
5277	300868
617	124000
7516	114480
6237	218040
10978	615803
57165	613206
5034	112240
4750	263520
10060	239850
5256	306000
25953	118800
22948	256840
54840	208920
220	615113
5830	616716
7249	613254
5455	618604
10749	611302
22856	605282
2033	613684
157657	617406
60529	609597
5888	114480
26053	615834
147372	235510
219285	159550
9563	604931
9939	274000
4286	103470
374462	607197
1896	305100
2706	607197
7473	273395
29929	603147
2916	257270
83480	617051
1441	617014
5818	225060
5573	101800
4137	600274
2200	182212
2072	278760
5159	601812
79738	615987
60482	617143
2719	312870
9401	268400
10483	224100
7040	131300
2712	137580
6391	606864
6774	147060
4171	616968
939	615122
26040	269150
23135	618505
1954	614976
1287	301050
9997	608908
7274	277460
9759	600430
1281	618343
6821	272300
7474	180700
8289	135900
6121	608553
26092	617072
1593	213700
148398	268000
7439	193220
10560	249270
84100	600151
7345	615491
2735	174400
8313	608615
22845	612379
79147	606612
265	301200
403	614615
11231	174050
11149	616812
23558	607197
7428	263400
629	615561
10381	614039
79053	608104
23095	118210
22934	608611
5692	617591
1417	609741
23196	137580
5965	114480
249	146300
83700	613730
4724	256000
2138	166780
113612	615030
6885	305620
5269	613453
23400	617225
6870	146110
3098	605285
2538	232200
80331	162350
26235	615471
8493	114480
158056	181500
91147	216360
9227	613341
5311	613095
399	226400
1406	120970
2263	101200
5308	180550
4669	252920
2108	231680
3800	615282
403	618173
10020	269921
9095	201400
644096	252011
3981	606593
5189	214100
8241	311900
64127	186580
2700	601885
54538	618496
4089	174900
152137	607453
25793	260300
2317	272460
5283	618010
10717	614066
713	613652
1311	177170
5660	249900
1855	616331
388551	614614
26160	615630
3098	618547
23592	166700
6674	615505
7546	609637
79991	617341
4920	268310
631	611391
326	240300
178	232400
55869	300882
8493	617450
1832	612908
1548	122700
3035	614504
2177	227646
1415	604307
731	613790
2200	184900
1413	610425
1277	166210
338917	610093
1175	600740
26249	614495
3996	137580
55532	613280
10309	615872
25839	613489
324	175100
6101	180100
1337	616039
54968	614052
85478	615504
3762	613677
4633	608758
10733	616171
8878	616437
55187	607317
10243	615501
7059	137580
23424	613887
5009	311250
440	615574
54084	614861
2067	610758
8200	185800
3858	113800
84665	617336
124842	607197
161742	611431
5621	603218
783	601144
23431	613744
2153	227400
5336	614878
1747	190320
4292	114480
8878	167250
9294	610419
23562	614035
162514	614594
657	174900
2627	600001
50640	251950
6768	602400
138050	252930
4485	226400
6662	106995
284654	610644
153201	242600
388552	614077
93210	615716
729238	178500
29066	137580
5660	610539
1781	618492
545	210600
55958	137580
201595	615597
121512	609311
647024	181500
54714	262300
2628	134600
55699	616007
6476	222900
2720	253010
1585	203400
5148	613582
29887	615085
6892	604571
9364	615374
6023	250250
54808	223800
1968	300148
3728	601214
2263	123500
349075	209850
80821	609340
25974	277400
5781	151100
3198	601536
3920	300257
57674	607151
3082	608265
2070	601316
427	228000
2627	217095
27086	613670
9096	143400
3074	268800
5663	607822
4001	169500
23568	615434
9378	614325
2218	611615
112802	615896
79053	617874
4148	607078
57724	242840
6391	606764
8106	164300
85365	616228
171023	605039
79803	614075
4920	113000
8452	614496
91949	608779
5160	256000
57122	618348
1412	115900
80270	607765
2908	615962
6197	303600
80224	256000
87178	607197
523	617403
60481	615957
2752	610015
1959	145900
4041	607634
23127	137580
158	103050
80144	219000
5271	617115
5828	614866
1457	617062
6694	268000
1145	605809
6925	610954
54205	612004
286676	609646
2250	190330
2120	601626
10095	617718
5828	614867
6927	600496
1272	612540
3178	615426
4054	617809
2260	146110
80210	617622
3178	615424
5428	607459
10617	614261
51308	615625
57582	615005
5727	109400
716	613783
51168	600316
124590	606943
5664	606889
51473	610212
55605	135700
63976	615373
54539	300952
51002	617731
3299	116800
2010	310300
2357	137580
3988	278000
388662	181500
126410	604777
84300	615824
9786	616546
348	617347
6523	606824
10142	611820
7486	277700
157680	216550
5961	608133
79977	608641
132884	225500
4091	617439
487	601003
400916	615048
7837	269400
5095	606054
10382	128101
8517	300291
4117	614181
5979	162300
1725	618480
23396	611369
23114	618356
8799	614920
24	248200
92749	244400
6223	105650
200205	615330
51	264470
7007	601543
3849	146800
10943	301032
56975	259775
1639	168605
23474	256000
26503	604369
583	615981
57572	614219
2657	187500
