100100	H02129
100300	H01413
100800	H00505
100800	H01749
101000	H01438
101200	H01755
101400	H01991
101600	H00458
101600	H01756
101800	H02211
101900	H00755
102200	H01864
102300	H01597
102370	H02228
102500	H00623
102530	H01208
102700	H00092
102700	H02309
103050	H00197
103285	H00641
103500	H01187
103580	H00244
103780	H01611
103900	H00602
103900	H01603
104290	H00998
104300	H00056
104510	H00618
104530	H00615
105150	H01185
105210	H00845
105250	H01217
105400	H00058
105650	H00237
105830	H01732
105835	H00483
106100	H00106
106190	H02281
106210	H00635
106260	H00752
106300	H01507
106300	H01674
106400	H01708
106600	H00625
107250	H01159
107320	H01697
107480	H00573
107600	H01896
107730	H01270
108120	H00811
108300	H00805
108300	H02072
108600	H01351
108720	H02064
108800	H00546
108985	H01180
109150	H01478
109400	H00895
109650	H01476
109730	H00554
110100	H00826
110800	H01013
112240	H01572
112310	H02067
112500	H00482
113620	H00817
113650	H00453
113800	H00691
113900	H01263
114000	H00613
114290	H00442
115150	H01745
115210	H01219
115300	H01266
115430	H00798
116200	H01202
116860	H00534
116920	H00099
117000	H00699
117550	H00718
117650	H01843
118100	H00852
118200	H00264
118400	H00497
118420	H01561
118450	H00551
118600	H01236
118700	H00860
119300	H01927
119500	H00611
119530	H00516
119600	H00521
119800	H00903
119900	H01246
120100	H02159
120200	H01114
120330	H01026
120970	H00481
121050	H00660
121200	H00806
121210	H00783
121800	H00959
121820	H01221
121850	H00957
121900	H00955
122000	H00961
122100	H00726
122470	H00631
122700	H01205
122880	H00446
123000	H00491
123100	H02160
123150	H01988
123320	H02181
123400	H00061
123450	H00764
123500	H01754
123700	H00557
123790	H01989
124000	H02086
124200	H00715
124480	H02219
124500	H00714
124900	H00604
125310	H00536
125350	H00680
125370	H00060
125480	H01653
125490	H00432
125595	H00796
125630	H01799
125700	H00253
125700	H01683
125853	H00409
126200	H01490
126600	H00825
126600	H02110
126700	H02108
127400	H00880
127700	H01899
127750	H00066
128100	H00831
129200	H02296
129500	H00648
129600	H00662
130000	H00802
130050	H02242
130060	H02243
130070	H02239
130080	H02240
130650	H00713
130720	H01893
131100	H00247
131100	H01522
131300	H00434
131705	H00763
131750	H00587
131760	H00584
132400	H00476
132600	H00947
132700	H00828
133020	H00771
133100	H00236
133200	H00710
133700	H00122
133780	H00589
135100	H00430
135150	H00818
135300	H01250
135500	H01573
135700	H00838
135900	H01403
136000	H02295
136140	H02082
136500	H02083
136520	H01256
136630	H01306
136760	H00528
136760	H00850
136800	H00960
136900	H00732
137580	H00862
137750	H00612
137940	H02168
138500	H01304
139090	H02097
139210	H02102
139300	H00794
139393	H01436
140000	H00460
141200	H00582
141500	H00775
141750	H00228
142623	H00910
142669	H01817
142680	H00912
142690	H00681
142900	H00433
143095	H00762
143100	H00059
143200	H02073
143400	H01867
143465	H01895
143470	H01199
143500	H02055
143860	H01302
143880	H01371
143890	H00155
143890	H01383
144200	H00722
144200	H01673
144250	H00153
144250	H01637
144650	H00157
144750	H00450
145000	H00246
145250	H00884
145980	H00245
145980	H02026
146000	H02068
146200	H01862
146255	H01271
146300	H00213
146500	H01614
146510	H00502
146550	H00858
146590	H00707
146700	H00735
146700	H01771
146800	H00693
147060	H01968
147250	H00652
147480	H02193
147750	H02283
147891	H00461
147920	H00570
148000	H01479
148190	H01273
148210	H00712
148300	H00789
148350	H00716
148600	H01404
148700	H00717
149000	H01788
149200	H00706
149400	H00769
149730	H00642
150250	H02048
150600	H01526
150699	H01640
150800	H00804
151050	H01832
151100	H01984
151590	H01690
151623	H00881
152550	H01711
152700	H00080
152950	H01876
153100	H00535
153400	H02167
153550	H01484
153640	H02053
153650	H00578
153670	H00224
153840	H00814
153880	H01651
154400	H01376
154500	H00610
154700	H00653
154780	H02081
155100	H00233
155100	H01740
155100	H02051
155310	H01869
156000	H01495
156200	H00773
156250	H01018
156500	H00479
156530	H02184
156550	H02070
156610	H01579
157600	H01287
157640	H01118
157700	H01868
157800	H02226
157900	H01840
158000	H00670
158300	H00872
158350	H00539
158350	H01222
158810	H01340
158900	H00591
159000	H00593
160120	H00749
160500	H01977
160565	H02258
160700	H02041
160800	H00705
160800	H01780
160900	H00568
160980	H01820
161000	H00708
161050	H01307
161200	H00464
161400	H01293
162000	H00541
162000	H02011
162100	H01131
162200	H01437
162400	H00265
162500	H01296
163950	H00523
163950	H01738
164200	H00449
164230	H01450
164280	H00510
164300	H00704
164400	H00063
165500	H01020
165550	H02203
165800	H00448
166200	H00506
166250	H00443
166260	H00498
166300	H01865
166350	H00441
166700	H00452
166710	H01593
166780	H02046
166900	H01720
167030	H02145
167200	H00684
167250	H00437
167320	H02031
167400	H00772
167800	H00933
167800	H01680
167870	H01664
168300	H00743
168400	H02183
168500	H00475
168600	H00057
168605	H00879
169100	H00555
169150	H01890
169400	H00234
169500	H01230
169600	H00844
170100	H01119
170390	H00748
170400	H00746
170500	H00215
170500	H00745
170650	H02050
172700	H00078
172800	H00170
172870	H01088
173200	H01659
173600	H01110
173650	H00588
174000	H02012
174050	H00545
174200	H01852
174500	H00855
174700	H01226
174800	H00501
174810	H02042
174900	H01023
175100	H01025
175200	H00666
175500	H01874
175700	H02161
175780	H00839
175800	H01933
175900	H00791
176100	H00202
176270	H00478
176305	H00859
176400	H00937
176400	H02018
176410	H02019
176450	H00463
176500	H01184
176670	H00601
176920	H02119
177000	H00201
177000	H01763
177170	H00477
177200	H00242
177820	H02093
177900	H01656
178370	H01803
178500	H01299
178600	H01619
179800	H00428
179800	H02310
179850	H00944
180100	H00527
180500	H00620
180550	H01149
180800	H01155
180849	H00504
180860	H00711
180920	H00677
181405	H00524
181430	H00656
181450	H00637
181500	H01649
181750	H01492
181800	H01851
182212	H00659
182230	H00544
182250	H01571
182290	H01791
182900	H00230
182920	H01291
182940	H00262
182960	H00856
183600	H00471
183900	H00519
184095	H02186
184250	H02187
184252	H02185
184460	H00868
184840	H02079
184900	H01173
185000	H00232
185000	H01979
185020	H02002
185070	H02259
185300	H01809
185480	H01837
185500	H00553
185800	H00851
185900	H01095
186000	H00459
186500	H00484
186570	H00778
186580	H00285
186700	H01675
187300	H00533
187360	H01698
187500	H00549
187600	H01750
188030	H01240
188050	H00223
188400	H01524
188400	H01525
188570	H00249
189500	H00643
190320	H00487
190330	H01905
190350	H00977
190440	H01207
190685	H01552
191100	H00915
191480	H01796
191830	H00822
191900	H00282
192315	H01000
192430	H01004
192500	H00720
192600	H00292
192605	H02269
192950	H00929
193100	H02141
193220	H02078
193230	H02077
193235	H01798
193300	H00559
193400	H02092
193500	H00759
193520	H02188
193530	H02158
193670	H00097
193900	H00724
194050	H01439
194190	H01773
194200	H01154
194300	H00667
194380	H01978
194380	H02001
200100	H00160
200110	H01932
200150	H00832
200150	H01432
200500	H00629
200600	H00678
200610	H00520
200610	H02066
200700	H00466
200950	H01113
200990	H00263
201000	H01888
201100	H00212
201400	H01011
201450	H00488
201450	H00525
201470	H01980
201475	H00392
201710	H00216
201710	H00608
201750	H01753
202200	H00256
202370	H00177
202400	H00222
202550	H01871
202650	H02118
203100	H00168
203300	H00166
203400	H00258
203450	H00065
203500	H00163
203650	H02303
203655	H01158
203700	H01389
203740	H02006
203750	H01076
203800	H00417
204000	H00837
204200	H02275
204300	H02276
204500	H02278
204870	H00953
205400	H00159
205950	H00982
206100	H01196
206200	H01278
206500	H02120
206800	H00683
206920	H02134
207800	H00186
207900	H01028
208000	H01002
208050	H00919
208085	H00950
208100	H02299
208150	H00987
208230	H00758
208250	H00526
208400	H00145
208500	H02157
208530	H01764
208540	H00543
208550	H01191
208900	H00064
208900	H00094
208920	H00848
209300	H01145
209500	H00780
209850	H02111
209880	H00916
209885	H01934
209900	H00418
209920	H00985
210200	H00181
210250	H00152
210370	H02107
210500	H01855
210600	H00992
210710	H00993
210720	H00991
210900	H00296
210900	H01346
211180	H00616
211400	H00892
211480	H01625
211500	H00841
211530	H01903
211600	H00624
211750	H01008
211800	H00824
211900	H01193
212050	H01109
212065	H00118
212066	H00119
212070	H01136
212138	H01983
212140	H01589
212550	H02231
212720	H00797
212750	H02123
212780	H00853
212840	H02144
213300	H00530
213600	H01574
213700	H00151
214100	H00205
214100	H01342
214450	H02022
214500	H00101
214500	H02021
214700	H01174
214800	H00556
215045	H00508
215100	H00207
215140	H00447
215470	H02140
215500	H01768
215600	H02225
215700	H00185
216340	H02127
216360	H01001
216400	H00076
216550	H00940
216900	H00971
217080	H01015
217090	H01206
217095	H00918
217095	H01736
217300	H01029
217700	H00963
217800	H00954
218000	H00816
218030	H00259
218040	H01747
218330	H00529
218600	H01993
218800	H00208
218800	H02054
219000	H00687
219050	H02176
219080	H02049
219500	H00182
219700	H00218
219800	H00275
220100	H00901
220110	H01368
220150	H00948
220200	H01678
220210	H01568
220290	H00605
220400	H02091
220500	H02218
221770	H00438
221820	H01807
221900	H02112
222300	H00854
222448	H00886
222470	H01805
222700	H00899
222730	H00911
222748	H00199
222900	H00115
223000	H00116
223360	H01005
223800	H00757
223900	H01987
224050	H01204
224120	H00917
224410	H00493
224410	H02155
224690	H01889
224700	H01783
224750	H00781
225280	H00639
225320	H02241
225400	H02245
225410	H02244
225500	H00503
225750	H00290
225790	H01120
226200	H00988
226350	H01693
226400	H00842
226700	H00586
226750	H02058
226980	H00766
227300	H00221
227400	H00220
227500	H02256
227600	H02257
227650	H00238
227810	H01947
228000	H00138
228300	H01973
228520	H02080
228550	H01910
228600	H00614
228900	H00467
228930	H00846
229050	H01252
229070	H01253
229100	H01262
229200	H01902
229300	H00067
229600	H00071
229700	H00114
230000	H00141
230200	H02009
230350	H02010
230400	H00070
230400	H02008
230500	H00281
230500	H00426
230800	H00126
231050	H00900
231070	H00558
231090	H00289
231095	H00490
231300	H01203
231530	H01364
231550	H00257
231670	H00178
232200	H00069
232200	H01760
232200	H01939
232300	H01762
232300	H01940
232400	H01941
232500	H01942
232600	H01943
232700	H01944
232800	H01945
233100	H01126
233300	H00599
233400	H02095
234000	H00941
234200	H00833
234200	H02208
234500	H00843
235200	H00211
235400	H01434
235510	H02169
235550	H01264
235700	H00664
235730	H00908
235800	H00171
236100	H00267
236200	H00183
236500	H01937
236670	H00120
236670	H02307
236680	H01265
236690	H01676
236700	H02180
236730	H00753
236792	H01280
236800	H01583
237300	H00164
237310	H01032
237310	H01398
237450	H02057
237500	H02056
237900	H02152
238600	H00154
238600	H01635
238600	H01784
238700	H00188
238970	H01268
239100	H01774
239200	H02030
239300	H01488
239500	H00190
240200	H01598
240300	H01972
240600	H01950
240900	H01909
241080	H00682
241410	H00622
241520	H02139
241530	H02138
241550	H01272
241600	H01303
241850	H01040
242300	H00734
242500	H00733
242600	H00905
242840	H02133
242860	H02308
242900	H00580
243000	H00774
243300	H02192
243310	H02023
243500	H00173
243605	H01814
243800	H00571
243910	H01811
244400	H00564
244460	H00619
245000	H00274
245000	H00425
245010	H00696
245050	H01121
245150	H00500
245200	H00135
245340	H01248
245348	H01999
245349	H02003
245480	H02024
245570	H01514
245570	H01827
245590	H00931
245600	H01498
245660	H00813
245800	H01898
245800	H02137
245900	H00158
246200	H00719
246450	H00179
246650	H01101
246700	H00927
246900	H02000
247100	H00883
248200	H00819
248200	H01770
248300	H00695
248360	H01283
248370	H00665
248450	H00686
248500	H00139
248510	H00140
248600	H00172
248800	H01284
249000	H00261
249100	H00288
249270	H01183
249420	H01816
249500	H00768
250100	H00127
250100	H00423
250220	H01825
250250	H01966
250460	H00518
250620	H01349
250800	H00235
250850	H00184
250940	H01285
250950	H00754
251000	H00174
251000	H01400
251260	H01344
251270	H01880
251290	H00840
251300	H01722
251450	H00494
251600	H01027
251950	H02201
252010	H00473
252011	H02005
252150	H02311
252350	H01396
252500	H00143
252600	H02130
252650	H00144
252900	H00130
253000	H00123
253200	H00131
253220	H00132
253250	H01289
253260	H01182
253270	H00180
253300	H00455
253310	H00865
253600	H00592
253601	H01974
253700	H00565
253800	H01957
254090	H01341
254090	H01778
254130	H00594
254130	H01965
254600	H02025
254770	H02217
254780	H01994
254800	H00810
254800	H01995
254940	H01908
255120	H01981
255310	H00701
255600	H01338
255800	H01777
255995	H02084
256000	H01354
256040	H01741
256050	H00515
256100	H00537
256300	H01657
256450	H01267
256500	H00671
256520	H02117
256540	H00276
256550	H00142
256550	H00422
256730	H00149
256730	H02277
256800	H01836
256850	H01259
257200	H00137
257200	H00424
257220	H00136
257220	H02128
257300	H01288
257500	H01715
257920	H01887
257980	H00646
258040	H01856
258150	H01282
258315	H02154
258450	H01395
258480	H01828
258870	H00189
258900	H00198
259050	H02249
259100	H00457
259600	H00472
259730	H00241
259770	H00451
259775	H00968
259900	H00117
260005	H02313
260370	H00861
260400	H00439
260470	H01696
260500	H01007
260565	H02252
260660	H00873
260800	H01065
260920	H00206
261000	H01277
261500	H01094
261515	H02098
261550	H00609
261600	H00167
261670	H01951
261740	H01956
262000	H00820
262190	H00942
262400	H00254
262400	H02035
262500	H02037
262650	H02039
262850	H00983
262890	H01162
263650	H01931
263800	H00240
264350	H00243
264470	H00407
264470	H02096
264700	H01143
264800	H00560
265000	H00986
265100	H01298
265120	H01122
265150	H01802
265380	H00830
265450	H01866
265800	H00273
266100	H01247
266130	H02312
266140	H01125
266150	H00073
266200	H01096
266280	H00965
266500	H00075
266510	H00204
266600	H00286
266600	H01227
266900	H00538
267000	H01412
267430	H00575
267500	H01128
267750	H02074
268100	H02075
268130	H00921
268150	H01214
268200	H01290
268300	H00572
268310	H00485
268400	H01734
268700	H01242
268800	H00124
268800	H02017
269150	H00922
269160	H01160
269250	H00474
269500	H00486
269600	H01168
269700	H00419
269880	H01370
269920	H00147
270100	H00632
270150	H01502
270200	H00162
270300	H00737
270400	H00161
270450	H01274
270550	H01170
271400	H01435
271530	H00522
271640	H01494
271665	H00777
271900	H00074
271930	H01177
271980	H00835
272200	H00272
272300	H01237
272430	H00935
272440	H01857
272460	H00499
272800	H02016
273395	H00636
273750	H00509
273800	H00226
274000	H01847
274150	H00225
274270	H00193
274400	H00251
275100	H01699
275200	H00250
275210	H00663
275350	H01190
275630	H00736
276300	H00876
276700	H00165
276820	H00847
276880	H01233
276900	H00779
276950	H01195
277000	H00600
277180	H01033
277300	H00517
277380	H02221
277450	H00995
277460	H00981
277590	H01751
277600	H00673
277700	H01733
277730	H01565
277900	H00210
277950	H02089
278000	H00148
278300	H00192
278700	H00403
278700	H01428
280000	H01487
300000	H00583
300004	H01919
300009	H00694
300048	H01276
300049	H00270
300068	H02027
300068	H02177
300087	H00994
300088	H01775
300100	H00176
300148	H02195
300200	H01772
300240	H00788
300243	H01914
300244	H02229
300257	H00150
300257	H01781
300301	H00540
300322	H00194
300337	H00885
300352	H00849
300352	H02196
300373	H00444
300376	H01964
300434	H01916
300438	H00925
300472	H01035
300475	H02287
300500	H00169
300523	H00650
300539	H01294
300539	H01682
300554	H02142
300582	H00492
300584	H01245
300600	H00690
300615	H00548
300622	H01188
300623	H01731
300624	H00465
300633	H02175
300661	H00196
300673	H01211
300679	H00552
300696	H00697
300706	H00658
300707	H01156
300717	H00657
300749	H01921
300818	H01053
300831	H01917
300842	H00655
300863	H02260
300888	H02034
300908	H00668
300908	H01375
300943	H01483
300943	H01618
300960	H02248
301000	H00107
301000	H01523
301040	H01752
301050	H00581
301500	H00125
301835	H00946
301900	H01915
302060	H00654
302350	H01292
302950	H01194
303100	H01116
303350	H00266
303350	H02178
303400	H00909
303600	H00574
303700	H00974
303700	H00976
304050	H01776
304110	H01992
304150	H01859
304500	H01209
304700	H00989
304790	H01971
304800	H00252
305000	H00507
305100	H00651
305400	H00569
305450	H00894
305600	H00949
305620	H02227
306000	H01948
306400	H00098
306700	H00219
306955	H02199
307000	H01034
307000	H01677
307030	H02013
307800	H00214
307800	H02143
308050	H00496
308100	H00134
308205	H00740
308230	H00093
308240	H01969
308300	H00645
308350	H00606
308350	H01460
308700	H00255
308800	H00750
308990	H02148
309000	H00692
309300	H02104
309400	H00209
309500	H01913
309510	H01920
309520	H00889
309530	H00480
309541	H02222
309583	H00597
309585	H02267
309630	H01854
309800	H02170
309801	H01904
309900	H00129
310200	H00562
310200	H01963
310300	H00563
310400	H00700
310468	H02147
310468	H02149
310500	H00787
310600	H02045
310700	H00776
311150	H01201
311200	H00454
311250	H00187
311300	H00456
311360	H00627
311900	H00943
312000	H02038
312080	H00679
312170	H00072
312170	H01997
312700	H01766
312750	H00440
312870	H01215
313200	H00062
313400	H00760
313900	H00978
314400	H02230
314580	H02268
400044	H00607
400045	H00598
415000	H00890
500001	H01365
530000	H01355
535000	H00068
540000	H01347
545000	H01356
551500	H01363
600001	H02198
600002	H00495
600118	H00792
600131	H02215
600142	H01757
600145	H00979
600165	H02172
600195	H00531
600195	H02044
600231	H02266
600251	H02202
600334	H01976
600373	H01824
600430	H00561
600462	H00898
600501	H00823
600512	H00809
600513	H00807
600630	H02131
600634	H01102
600634	H01431
600649	H01982
600669	H00808
600803	H01213
600880	H01433
600886	H02204
600920	H01886
600955	H02105
600962	H00723
600972	H02065
601003	H01129
601068	H02213
601104	H00077
601144	H00728
601214	H00669
601238	H01038
601321	H02189
601338	H02272
601358	H01402
601390	H01393
601410	H00513
601419	H00595
601451	H00980
601462	H00770
601471	H02151
601492	H00133
601494	H00294
601495	H00085
601536	H00727
601552	H02255
601553	H00785
601559	H00462
601606	H00829
601631	H01075
601665	H02106
601675	H00866
601678	H00239
601705	H01181
601776	H02246
601815	H01079
601859	H00108
601894	H01260
601942	H00408
601952	H00790
602014	H01210
602032	H00649
602079	H01234
602081	H00902
602082	H00952
602089	H01482
602247	H01661
602361	H02223
602398	H00617
602400	H00739
602473	H01249
602475	H00431
602483	H01884
602501	H02153
602531	H02224
602535	H01834
602771	H01310
602782	H00815
602849	H01990
602875	H00470
603041	H00469
603075	H00821
603218	H01243
603278	H00626
603358	H02007
603373	H01269
603387	H01885
603513	H01097
603543	H00640
603553	H00109
603671	H02210
603736	H01793
603813	H01918
603829	H00730
603896	H00869
603903	H00229
603933	H01456
603933	H01457
603933	H01459
604004	H00875
604091	H00930
604168	H01220
604169	H01216
604173	H00793
604218	H01212
604273	H01369
604278	H00429
604290	H02206
604292	H00638
604302	H01672
604308	H00661
604348	H00688
604356	H00633
604364	H02214
604377	H01200
604391	H02014
604416	H00287
604454	H01975
604498	H00227
604536	H00644
604571	H00984
604715	H01031
604717	H01705
604772	H01019
604809	H01713
604864	H00445
604901	H02194
604931	H01111
605013	H01870
605021	H02212
605039	H02047
605041	H00827
605067	H01785
605115	H00603
605130	H01879
605249	H02052
605282	H01497
605389	H00786
605432	H00867
605637	H01229
605670	H01130
605676	H02094
605711	H01894
605803	H01358
605820	H00596
605822	H01496
605850	H01003
605899	H00191
605911	H01123
606002	H01891
606003	H01189
606054	H00175
606072	H02179
606159	H01779
606170	H01794
606176	H00512
606217	H00547
606232	H01238
606353	H00970
606391	H00410
606579	H01372
606593	H02015
606612	H01961
606673	H00200
606690	H00896
606693	H02207
606702	H01728
606768	H00566
606777	H00836
606788	H01703
606812	H01022
606812	H02004
606824	H01261
606835	H02062
606854	H00271
606893	H02088
606963	H01714
607014	H00128
607015	H00421
607086	H00801
607095	H01967
607117	H00269
607154	H01360
607196	H00990
607208	H01818
607225	H01172
607236	H02209
607323	H00634
607330	H01281
607341	H01251
607371	H01255
607411	H01630
607426	H00999
607432	H00268
607459	H01384
607476	H01009
607483	H01231
607594	H00088
607595	H00877
607596	H00897
607602	H02265
607626	H00742
607631	H02216
607634	H00436
607655	H00893
607676	H00096
607685	H01599
607721	H02191
607748	H01935
607765	H00628
607778	H00675
607801	H00567
607812	H01105
607842	H02115
607855	H01958
607864	H00934
607872	H01792
607903	H00784
607944	H01576
607965	H01500
608022	H01844
608106	H00086
608115	H01039
608118	H01925
608149	H01801
608189	H00932
608320	H01742
608354	H02043
608355	H00532
608358	H00703
608361	H00765
608390	H00744
608404	H01108
608415	H00973
608470	H00951
608471	H00956
608516	H01646
608567	H00729
608572	H01839
608579	H01694
608583	H00731
608600	H00420
608611	H01135
608615	H00857
608638	H01882
608643	H01161
608649	H00741
608688	H00966
608728	H00767
608747	H02040
608782	H01996
608800	H02174
608805	H01529
608808	H00550
608840	H01962
608940	H01821
608971	H00091
608980	H00685
608984	H02101
609015	H01352
609016	H00489
609029	H01790
609033	H01036
609049	H00576
609056	H00996
609057	H00928
609060	H00891
609135	H01132
609161	H01570
609162	H02071
609165	H00738
609192	H00800
609220	H00514
609241	H00146
609284	H00698
609285	H00702
609304	H01819
609308	H01959
609313	H02220
609322	H01134
609441	H00468
609446	H01258
609460	H00936
609464	H01309
609528	H00799
609535	H01171
609536	H00103
609541	H02114
609620	H00725
609628	H01117
609698	H01186
609814	H01726
609821	H01235
609889	H01244
609924	H01146
610006	H00375
610015	H00923
610048	H00958
610069	H01024
610090	H01124
610127	H02279
610187	H01241
610227	H00795
610247	H01782
610251	H01071
610253	H00907
610256	H00676
610293	H01127
610293	H01489
610443	H02121
610448	H00291
610460	H00964
610474	H00997
610489	H00260
610536	H01838
610549	H01228
610618	H01006
610706	H02286
610713	H00870
610717	H01297
610738	H00100
610773	H01348
610798	H01218
610878	H01037
610954	H00756
610978	H00913
610992	H01082
611087	H01112
611105	H00871
611126	H02085
611174	H02234
611263	H00751
611283	H01279
611291	H00924
611431	H01986
611489	H01163
611528	H00293
611543	H02270
611556	H01949
611721	H01239
611771	H00887
611773	H00579
611804	H00231
611881	H01952
611890	H01030
611943	H00962
612001	H01877
612079	H00621
612097	H01706
612109	H01012
612119	H02090
612132	H00095
612138	H00585
612199	H02251
612227	H01224
612260	H00721
612261	H01466
612286	H00888
612290	H01286
612292	H00709
612313	H02146
612318	H00672
612394	H01192
612416	H00938
612423	H01078
612447	H00969
612541	H00939
612556	H00967
612631	H00674
612651	H00972
612674	H01115
612714	H00920
612736	H00834
612780	H00803
612847	H00761
612852	H01275
612918	H01912
612932	H01953
612933	H01946
612938	H00926
612949	H01305
612951	H00878
613000	H02263
613011	H01970
613038	H01700
613038	H01860
613038	H02036
613068	H01295
613075	H00906
613089	H02297
613091	H00511
613095	H00542
613102	H00782
613118	H01381
613155	H01960
613163	H01257
613177	H00904
613204	H00590
613223	H00344
613225	H00945
613229	H00864
613239	H00747
613280	H01938
613291	H01016
613320	H01830
613329	H01106
613330	H00863
613385	H01232
613388	H01198
613398	H00914
613406	H01861
613443	H01223
613471	H01133
613490	H01103
613507	H01955
613546	H02020
613563	H02190
613573	H00647
613587	H01010
613611	H01017
613630	H00882
613652	H00102
613657	H01225
613662	H01390
613668	H02132
613679	H01254
613680	H02253
613722	H01815
613724	H00874
613730	H01301
613792	H01795
613806	H01684
613839	H01197
613912	H00104
614008	H01883
614023	H02116
614037	H02284
614039	H01881
614078	H02306
614080	H01486
614097	H00203
614098	H02236
614105	H02285
614111	H01998
614156	H01936
614163	H00689
614188	H02254
614192	H01308
614261	H01872
614265	H02109
614266	H01901
614286	H01481
614307	H02099
614321	H02182
614372	H00105
614388	H01900
614429	H01926
614458	H01567
614499	H01911
614559	H02113
614616	H01615
614723	H00195
614741	H02197
614756	H02273
614782	H01577
614878	H01743
614890	H00089
614921	H01954
614923	H02136
614962	H02059
614963	H02060
615040	H01391
615071	H02233
615147	H02291
615155	H02300
615182	H02304
615237	H01477
615363	H02061
615369	H01813
615419	H01922
615438	H01367
615465	H01850
615486	H02124
615511	H02237
615513	H01387
615522	H01394
615553	H01392
615555	H01388
615574	H01386
615582	H01385
615583	H01800
615598	H02264
615688	H01382
615703	H02235
615704	H01906
615710	H01377
615722	H01378
615774	H01897
615802	H01485
615879	H02294
615889	H02200
615895	H01744
615926	H01797
615934	H01746
615961	H01907
615962	H01702
616007	H02232
616033	H01923
616034	H01929
616050	H01748
616079	H02288
616108	H02292
6161117	H02125
616145	H01845
616154	H02100
616201	H02122
616202	H02271
616260	H01806
616367	H02126
616368	H01569
616459	H01878
616471	H02247
616482	H02069
616577	H00577
616580	H01930
616638	H01928
616651	H01575
616657	H02282
616708	H02103
616722	H02290
616756	H02293
616803	H02156
616866	H02238
616875	H02274
616897	H02280
616954	H01789
616975	H02305
617011	H02298
617140	H01769
617175	H02289
617186	H02262
617193	H02261
617236	H02135
617290	H02250
617303	H02205
617660	H02087
617711	H02150
